Image,Latitude,Longitude
Ram_Mandir_252.jpg,18.51122,73.86936
Ram_Mandir_253.jpg,18.51121,73.86939
Ram_Mandir_254.jpg,18.51121,73.86949
Ram_Mandir_255.jpg,18.51121,73.8694
Ram_Mandir_256.jpg,18.5112,73.86945
Ram_Mandir_257.jpg,18.5112,73.86945
Ram_Mandir_258.jpg,18.5112,73.86945
Ram_Mandir_259.jpg,18.51121,73.86947
Ram_Mandir_26.jpg,18.5112,73.86936
Ram_Mandir_260.jpg,18.51122,73.86944
Ram_Mandir_261.jpg,18.5112,73.86936
Ram_Mandir_262.jpg,18.51121,73.86945
Ram_Mandir_263.jpg,18.51121,73.86945
Ram_Mandir_264.jpg,18.51122,73.86944
Ram_Mandir_265.jpg,18.51122,73.86947
Ram_Mandir_266.jpg,18.51119,73.86942
Ram_Mandir_267.jpg,18.51122,73.86937
Ram_Mandir_268.jpg,18.5112,73.86942
Ram_Mandir_269.jpg,18.5112,73.86939
Ram_Mandir_27.jpg,18.51122,73.86939
Ram_Mandir_270.jpg,18.51122,73.86947
Ram_Mandir_271.jpg,18.5112,73.86939
Ram_Mandir_272.jpg,18.51121,73.86939
Ram_Mandir_273.jpg,18.51122,73.86945
Ram_Mandir_274.jpg,18.51121,73.86941
Ram_Mandir_275.jpg,18.5112,73.86941
Ram_Mandir_276.jpg,18.51122,73.86936
Ram_Mandir_277.jpg,18.51119,73.86939
Ram_Mandir_278.jpg,18.51122,73.8694
Ram_Mandir_279.jpg,18.51121,73.86949
Ram_Mandir_28.jpg,18.5112,73.8695
Ram_Mandir_280.jpg,18.51121,73.86939
Ram_Mandir_281.jpg,18.51122,73.86944
Ram_Mandir_282.jpg,18.5112,73.86945
Ram_Mandir_283.jpg,18.5112,73.86943
Ram_Mandir_284.jpg,18.51121,73.86948
Ram_Mandir_285.jpg,18.5112,73.8695
Ram_Mandir_286.jpg,18.51119,73.86946
Ram_Mandir_287.jpg,18.51122,73.86945
Ram_Mandir_288.jpg,18.5112,73.86944
Ram_Mandir_289.jpg,18.51121,73.8695
Ram_Mandir_29.jpg,18.51119,73.86947
Ram_Mandir_290.jpg,18.5112,73.86938
Ram_Mandir_291.jpg,18.51121,73.86945
Ram_Mandir_292.jpg,18.51121,73.86948
Ram_Mandir_293.jpg,18.51122,73.86944
Ram_Mandir_294.jpg,18.51121,73.86939
Ram_Mandir_295.jpg,18.5112,73.86946
Ram_Mandir_296.jpg,18.5112,73.86939
Ram_Mandir_297.jpg,18.5112,73.86945
Ram_Mandir_298.jpg,18.51121,73.86939
Ram_Mandir_299.jpg,18.51121,73.86946
Ram_Mandir_3.jpg,18.5112,73.86943
Ram_Mandir_30.jpg,18.51121,73.86949
Ram_Mandir_300.jpg,18.51121,73.86948
Ram_Mandir_301.jpg,18.51121,73.86947
Ram_Mandir_302.jpg,18.5112,73.86937
Ram_Mandir_303.jpg,18.51122,73.86949
Ram_Mandir_304.jpg,18.51119,73.8694
Ram_Mandir_305.jpg,18.51121,73.86945
Ram_Mandir_306.jpg,18.51119,73.86947
Ram_Mandir_307.jpg,18.51121,73.86942
Ram_Mandir_308.jpg,18.51121,73.86951
Ram_Mandir_309.jpg,18.51121,73.86948
Ram_Mandir_31.jpg,18.51122,73.86944
Ram_Mandir_310.jpg,18.51122,73.86942
Ram_Mandir_311.jpg,18.51121,73.86948
Ram_Mandir_312.jpg,18.51121,73.8694
Ram_Mandir_313.jpg,18.51121,73.86942
Ram_Mandir_314.jpg,18.51121,73.86941
Ram_Mandir_315.jpg,18.51122,73.86938
Ram_Mandir_316.jpg,18.51121,73.86944
Ram_Mandir_317.jpg,18.51121,73.86938
Ram_Mandir_318.jpg,18.51121,73.86948
Ram_Mandir_319.jpg,18.51121,73.86949
Ram_Mandir_32.jpg,18.5112,73.86946
Ram_Mandir_320.jpg,18.5112,73.86949
Ram_Mandir_321.jpg,18.5112,73.86944
Ram_Mandir_322.jpg,18.51122,73.86936
Ram_Mandir_323.jpg,18.51119,73.86948
Ram_Mandir_324.jpg,18.5112,73.86947
Ram_Mandir_325.jpg,18.51119,73.86943
Ram_Mandir_326.jpg,18.51119,73.86938
Ram_Mandir_327.jpg,18.51121,73.8694
Ram_Mandir_328.jpg,18.51122,73.86945
Ram_Mandir_329.jpg,18.51119,73.86942
Ram_Mandir_33.jpg,18.51121,73.8695
Ram_Mandir_330.jpg,18.51122,73.86935
Ram_Mandir_331.jpg,18.51121,73.8694
Ram_Mandir_332.jpg,18.5112,73.86937
Ram_Mandir_333.jpg,18.51122,73.86946
Ram_Mandir_334.jpg,18.51121,73.86948
Ram_Mandir_335.jpg,18.5112,73.8695
Ram_Mandir_336.jpg,18.51121,73.86943
Ram_Mandir_337.jpg,18.51119,73.86945
Ram_Mandir_338.jpg,18.51121,73.86951
Ram_Mandir_339.jpg,18.5112,73.86936
Ram_Mandir_34.jpg,18.51121,73.86939
Ram_Mandir_340.jpg,18.5112,73.86945
Ram_Mandir_341.jpg,18.5112,73.86946
Ram_Mandir_342.jpg,18.5112,73.86945
Ram_Mandir_343.jpg,18.51121,73.8694
Ram_Mandir_344.jpg,18.51122,73.86951
Ram_Mandir_345.jpg,18.51121,73.8694
Ram_Mandir_346.jpg,18.51121,73.86944
Ram_Mandir_347.jpg,18.51122,73.86939
Ram_Mandir_348.jpg,18.5112,73.86947
Ram_Mandir_349.jpg,18.51119,73.86942
Ram_Mandir_35.jpg,18.51122,73.8695
Ram_Mandir_350.jpg,18.5112,73.86948
Ram_Mandir_351.jpg,18.51119,73.86938
Ram_Mandir_352.jpg,18.51121,73.86946
Ram_Mandir_353.jpg,18.51121,73.86939
Ram_Mandir_354.jpg,18.5112,73.86937
Ram_Mandir_355.jpg,18.51122,73.86947
Ram_Mandir_356.jpg,18.51122,73.86948
Ram_Mandir_357.jpg,18.51119,73.86951
Ram_Mandir_358.jpg,18.5112,73.86946
Ram_Mandir_359.jpg,18.51119,73.86936
Ram_Mandir_36.jpg,18.5112,73.86941
Ram_Mandir_360.jpg,18.51121,73.86941
Ram_Mandir_361.jpg,18.51121,73.86944
Ram_Mandir_362.jpg,18.51122,73.86947
Ram_Mandir_363.jpg,18.5112,73.86947
Ram_Mandir_364.jpg,18.5112,73.86944
Ram_Mandir_365.jpg,18.5112,73.86942
Ram_Mandir_366.jpg,18.51121,73.86949
Ram_Mandir_367.jpg,18.5112,73.86942
Ram_Mandir_368.jpg,18.5112,73.86946
Ram_Mandir_369.jpg,18.51121,73.86936
Ram_Mandir_37.jpg,18.5112,73.8695
Ram_Mandir_370.jpg,18.51121,73.86948
Ram_Mandir_371.jpg,18.5112,73.86945
Ram_Mandir_372.jpg,18.51121,73.86945
Ram_Mandir_373.jpg,18.5112,73.86936
Ram_Mandir_374.jpg,18.5112,73.8694
Ram_Mandir_375.jpg,18.51121,73.86939
Ram_Mandir_376.jpg,18.51122,73.86942
Ram_Mandir_377.jpg,18.51121,73.8695
Ram_Mandir_378.jpg,18.5112,73.86939
Ram_Mandir_379.jpg,18.5112,73.8694
Ram_Mandir_38.jpg,18.51119,73.86938
Ram_Mandir_380.jpg,18.51119,73.86935
Ram_Mandir_381.jpg,18.5112,73.86942
Ram_Mandir_382.jpg,18.5112,73.86941
Ram_Mandir_383.jpg,18.51119,73.86947
Ram_Mandir_384.jpg,18.51122,73.86945
Ram_Mandir_385.jpg,18.51119,73.86949
Ram_Mandir_386.jpg,18.51121,73.86949
Ram_Mandir_387.jpg,18.5112,73.86946
Ram_Mandir_388.jpg,18.5112,73.86951
Ram_Mandir_389.jpg,18.51119,73.86936
Ram_Mandir_39.jpg,18.5112,73.8694
Ram_Mandir_390.jpg,18.51121,73.86951
Ram_Mandir_391.jpg,18.51121,73.86947
Ram_Mandir_392.jpg,18.51121,73.86939
Ram_Mandir_393.jpg,18.51119,73.86944
Ram_Mandir_394.jpg,18.51119,73.8695
Ram_Mandir_395.jpg,18.51121,73.86947
Ram_Mandir_396.jpg,18.51122,73.86946
Ram_Mandir_397.jpg,18.51119,73.8694
Ram_Mandir_398.jpg,18.51121,73.86937
Ram_Mandir_399.jpg,18.5112,73.8694
Ram_Mandir_4.jpg,18.5112,73.86945
Ram_Mandir_40.jpg,18.51122,73.86942
Ram_Mandir_400.jpg,18.51121,73.86945
Ram_Mandir_401.jpg,18.5112,73.86941
Ram_Mandir_402.jpg,18.5112,73.86937
Ram_Mandir_403.jpg,18.51121,73.86943
Ram_Mandir_404.jpg,18.51122,73.86939
Ram_Mandir_405.jpg,18.51121,73.86939
Ram_Mandir_406.jpg,18.51122,73.86945
Ram_Mandir_407.jpg,18.51122,73.86948
Ram_Mandir_408.jpg,18.5112,73.86942
Ram_Mandir_409.jpg,18.5112,73.86936
Ram_Mandir_41.jpg,18.51121,73.86939
Ram_Mandir_410.jpg,18.51122,73.86944
Ram_Mandir_411.jpg,18.51119,73.86937
Ram_Mandir_412.jpg,18.51119,73.86945
Ram_Mandir_413.jpg,18.5112,73.86936
Ram_Mandir_414.jpg,18.5112,73.86948
Ram_Mandir_415.jpg,18.5112,73.86949
Ram_Mandir_416.jpg,18.51122,73.86941
Ram_Mandir_417.jpg,18.51121,73.86943
Ram_Mandir_418.jpg,18.5112,73.86942
Ram_Mandir_419.jpg,18.5112,73.86943
Ram_Mandir_42.jpg,18.51121,73.86947
Ram_Mandir_420.jpg,18.51121,73.86944
Ram_Mandir_421.jpg,18.51119,73.86947
Ram_Mandir_422.jpg,18.51119,73.8695
Ram_Mandir_423.jpg,18.5112,73.86936
Ram_Mandir_424.jpg,18.51122,73.86947
Ram_Mandir_425.jpg,18.51119,73.86939
Ram_Mandir_426.jpg,18.51119,73.86943
Ram_Mandir_427.jpg,18.51122,73.86936
Ram_Mandir_428.jpg,18.51119,73.8695
Ram_Mandir_429.jpg,18.5112,73.86941
Ram_Mandir_43.jpg,18.51121,73.86944
Ram_Mandir_430.jpg,18.51121,73.86937
Ram_Mandir_431.jpg,18.51121,73.86941
Ram_Mandir_432.jpg,18.5112,73.86948
Ram_Mandir_433.jpg,18.51121,73.86942
Ram_Mandir_434.jpg,18.5112,73.8694
Ram_Mandir_435.jpg,18.51122,73.86941
Ram_Mandir_436.jpg,18.51122,73.86947
Ram_Mandir_437.jpg,18.51122,73.86946
Ram_Mandir_438.jpg,18.51119,73.86936
Ram_Mandir_439.jpg,18.5112,73.86936
Ram_Mandir_44.jpg,18.51122,73.8695
Ram_Mandir_440.jpg,18.51121,73.86944
Ram_Mandir_441.jpg,18.5112,73.86937
Ram_Mandir_442.jpg,18.51122,73.86943
Ram_Mandir_443.jpg,18.51119,73.86942
Ram_Mandir_444.jpg,18.5112,73.86936
Ram_Mandir_445.jpg,18.51121,73.86947
Ram_Mandir_446.jpg,18.51121,73.86936
Ram_Mandir_447.jpg,18.51121,73.86937
Ram_Mandir_448.jpg,18.51122,73.86945
Ram_Mandir_449.jpg,18.51119,73.86938
Ram_Mandir_45.jpg,18.51121,73.86944
Ram_Mandir_450.jpg,18.51122,73.86947
Ram_Mandir_451.jpg,18.5112,73.86946
Ram_Mandir_452.jpg,18.51119,73.86945
Ram_Mandir_453.jpg,18.51121,73.86938
Ram_Mandir_454.jpg,18.51121,73.86945
Ram_Mandir_455.jpg,18.51121,73.86948
Ram_Mandir_456.jpg,18.51122,73.86946
Ram_Mandir_457.jpg,18.51119,73.86949
Ram_Mandir_458.jpg,18.5112,73.86949
Ram_Mandir_459.jpg,18.51121,73.86939
Ram_Mandir_46.jpg,18.51122,73.86944
Ram_Mandir_460.jpg,18.5112,73.86939
Ram_Mandir_461.jpg,18.5112,73.86947
Ram_Mandir_462.jpg,18.51121,73.86948
Ram_Mandir_463.jpg,18.5112,73.86945
Ram_Mandir_464.jpg,18.51121,73.86945
Ram_Mandir_465.jpg,18.51122,73.86937
Ram_Mandir_466.jpg,18.51121,73.86946
Ram_Mandir_467.jpg,18.51121,73.86943
Ram_Mandir_468.jpg,18.5112,73.86946
Ram_Mandir_469.jpg,18.51121,73.86943
Ram_Mandir_47.jpg,18.51121,73.86945
Ram_Mandir_470.jpg,18.51121,73.86939
Ram_Mandir_471.jpg,18.51121,73.86948
Ram_Mandir_472.jpg,18.5112,73.86939
Ram_Mandir_473.jpg,18.5112,73.86936
Ram_Mandir_474.jpg,18.5112,73.8694
Ram_Mandir_475.jpg,18.51119,73.86941
Ram_Mandir_476.jpg,18.51121,73.86942
Ram_Mandir_477.jpg,18.51119,73.86949
Ram_Mandir_478.jpg,18.51122,73.86946
Ram_Mandir_479.jpg,18.51122,73.86944
Ram_Mandir_48.jpg,18.51119,73.86945
Ram_Mandir_480.jpg,18.5112,73.8695
Ram_Mandir_481.jpg,18.51121,73.86948
Ram_Mandir_482.jpg,18.5112,73.86941
Ram_Mandir_483.jpg,18.51121,73.86946
Ram_Mandir_484.jpg,18.51121,73.86948
Ram_Mandir_485.jpg,18.51122,73.86944
Ram_Mandir_486.jpg,18.51121,73.8695
Ram_Mandir_487.jpg,18.51122,73.86946
Ram_Mandir_488.jpg,18.5112,73.86945
Ram_Mandir_489.jpg,18.5112,73.86939
Ram_Mandir_49.jpg,18.51122,73.8694
Ram_Mandir_490.jpg,18.51122,73.8694
Ram_Mandir_491.jpg,18.5112,73.86944
Ram_Mandir_492.jpg,18.51119,73.86942
Ram_Mandir_493.jpg,18.51121,73.86948
Ram_Mandir_494.jpg,18.5112,73.86941
Ram_Mandir_495.jpg,18.5112,73.8694
Ram_Mandir_496.jpg,18.51119,73.86937
Ram_Mandir_497.jpg,18.5112,73.8695
Ram_Mandir_498.jpg,18.5112,73.86939
Ram_Mandir_499.jpg,18.51122,73.86939
Ram_Mandir_5.jpg,18.5112,73.86938
Ram_Mandir_50.jpg,18.5112,73.86942
Ram_Mandir_500.jpg,18.5112,73.86945
Ram_Mandir_501.jpg,18.51121,73.86943
Ram_Mandir_502.jpg,18.51122,73.86945
Ram_Mandir_503.jpg,18.5112,73.8695
Ram_Mandir_504.jpg,18.51121,73.86945
Ram_Mandir_505.jpg,18.5112,73.86941
Ram_Mandir_506.jpg,18.51122,73.8694
Ram_Mandir_507.jpg,18.5112,73.86938
Ram_Mandir_508.jpg,18.51121,73.86938
Ram_Mandir_509.jpg,18.51119,73.86938
Ram_Mandir_51.jpg,18.51121,73.86939
Ram_Mandir_510.jpg,18.5112,73.86942
Ram_Mandir_511.jpg,18.51122,73.86945
Ram_Mandir_512.jpg,18.51119,73.86948
Ram_Mandir_513.jpg,18.51122,73.86936
Ram_Mandir_514.jpg,18.5112,73.86936
Ram_Mandir_515.jpg,18.51121,73.86946
Ram_Mandir_516.jpg,18.51122,73.86938
Ram_Mandir_517.jpg,18.51122,73.86946
Ram_Mandir_518.jpg,18.51122,73.86943
Ram_Mandir_519.jpg,18.51119,73.86949
Ram_Mandir_52.jpg,18.51122,73.86938
Ram_Mandir_520.jpg,18.5112,73.86948
Ram_Mandir_521.jpg,18.51121,73.86944
Ram_Mandir_522.jpg,18.51121,73.86948
Ram_Mandir_523.jpg,18.51122,73.8695
Ram_Mandir_524.jpg,18.51119,73.8695
Ram_Mandir_525.jpg,18.51122,73.86942
Ram_Mandir_526.jpg,18.5112,73.86947
Ram_Mandir_527.jpg,18.51121,73.8695
Ram_Mandir_528.jpg,18.51121,73.86948
Ram_Mandir_529.jpg,18.5112,73.86935
Ram_Mandir_53.jpg,18.51121,73.86945
Ram_Mandir_530.jpg,18.51119,73.86939
Ram_Mandir_531.jpg,18.51121,73.86942
Ram_Mandir_532.jpg,18.51122,73.86936
Ram_Mandir_533.jpg,18.51122,73.86941
Ram_Mandir_534.jpg,18.51121,73.86941
Ram_Mandir_535.jpg,18.51121,73.86938
Ram_Mandir_536.jpg,18.5112,73.86942
Ram_Mandir_537.jpg,18.5112,73.86949
Ram_Mandir_538.jpg,18.5112,73.86945
Ram_Mandir_539.jpg,18.51121,73.86946
Ram_Mandir_54.jpg,18.5112,73.86936
Ram_Mandir_540.jpg,18.51121,73.86944
Ram_Mandir_541.jpg,18.51121,73.86936
Ram_Mandir_542.jpg,18.51121,73.86936
Ram_Mandir_543.jpg,18.5112,73.86936
Ram_Mandir_544.jpg,18.51121,73.8695
Ram_Mandir_545.jpg,18.51121,73.86948
Ram_Mandir_546.jpg,18.51122,73.86941
Ram_Mandir_547.jpg,18.5112,73.86939
Ram_Mandir_548.jpg,18.51122,73.86949
Ram_Mandir_549.jpg,18.51121,73.86946
Ram_Mandir_55.jpg,18.51122,73.86939
Ram_Mandir_550.jpg,18.51122,73.86939
Ram_Mandir_551.jpg,18.51121,73.86936
Ram_Mandir_552.jpg,18.51121,73.86938
Ram_Mandir_553.jpg,18.51119,73.86937
Ram_Mandir_554.jpg,18.51121,73.86941
Ram_Mandir_555.jpg,18.51122,73.86939
Ram_Mandir_556.jpg,18.5112,73.86939
Ram_Mandir_557.jpg,18.51122,73.86936
Ram_Mandir_558.jpg,18.51121,73.86938
Ram_Mandir_559.jpg,18.51121,73.86947
Ram_Mandir_56.jpg,18.51119,73.8695
Ram_Mandir_560.jpg,18.5112,73.86941
Ram_Mandir_561.jpg,18.5112,73.86936
Ram_Mandir_562.jpg,18.51121,73.86941
Ram_Mandir_563.jpg,18.51119,73.86937
Ram_Mandir_564.jpg,18.5112,73.86949
Ram_Mandir_565.jpg,18.51122,73.86936
Ram_Mandir_566.jpg,18.51119,73.86948
Ram_Mandir_567.jpg,18.51122,73.86939
Ram_Mandir_568.jpg,18.5112,73.86938
Ram_Mandir_569.jpg,18.51119,73.86949
Ram_Mandir_57.jpg,18.51121,73.86942
Ram_Mandir_570.jpg,18.51119,73.86945
Ram_Mandir_571.jpg,18.51121,73.86946
Ram_Mandir_572.jpg,18.51121,73.86936
Ram_Mandir_573.jpg,18.51122,73.86941
Ram_Mandir_574.jpg,18.51119,73.86937
Ram_Mandir_575.jpg,18.5112,73.86947
Ram_Mandir_576.jpg,18.51122,73.86938
Ram_Mandir_577.jpg,18.51122,73.86946
Ram_Mandir_578.jpg,18.51122,73.86944
Ram_Mandir_579.jpg,18.51122,73.86951
Ram_Mandir_58.jpg,18.5112,73.86945
Ram_Mandir_580.jpg,18.5112,73.8694
Ram_Mandir_581.jpg,18.51121,73.86936
Ram_Mandir_582.jpg,18.51121,73.8695
Ram_Mandir_583.jpg,18.5112,73.86944
Ram_Mandir_584.jpg,18.51121,73.86948
Ram_Mandir_585.jpg,18.5112,73.86936
Ram_Mandir_586.jpg,18.51121,73.8695
Ram_Mandir_587.jpg,18.5112,73.8695
Ram_Mandir_588.jpg,18.51121,73.86947
Ram_Mandir_589.jpg,18.5112,73.86948
Ram_Mandir_59.jpg,18.5112,73.8694
Ram_Mandir_590.jpg,18.51122,73.86943
Ram_Mandir_591.jpg,18.51119,73.86945
Ram_Mandir_592.jpg,18.5112,73.86938
Ram_Mandir_593.jpg,18.5112,73.86948
Ram_Mandir_594.jpg,18.51121,73.86939
Ram_Mandir_595.jpg,18.51121,73.86936
Ram_Mandir_596.jpg,18.5112,73.86943
Ram_Mandir_597.jpg,18.5112,73.86946
Ram_Mandir_598.jpg,18.51121,73.86936
Ram_Mandir_599.jpg,18.5112,73.86948
Ram_Mandir_6.jpg,18.51121,73.86939
Ram_Mandir_60.jpg,18.51121,73.86946
Ram_Mandir_600.jpg,18.5112,73.86941
Ram_Mandir_601.jpg,18.5112,73.86948
Ram_Mandir_602.jpg,18.51119,73.86951
Ram_Mandir_603.jpg,18.51122,73.86941
Ram_Mandir_604.jpg,18.51119,73.8695
Ram_Mandir_605.jpg,18.51122,73.86938
Ram_Mandir_606.jpg,18.5112,73.8695
Ram_Mandir_607.jpg,18.5112,73.86947
Ram_Mandir_608.jpg,18.51122,73.86944
Ram_Mandir_609.jpg,18.5112,73.86941
Ram_Mandir_61.jpg,18.5112,73.86949
Ram_Mandir_610.jpg,18.5112,73.86937
Ram_Mandir_62.jpg,18.5112,73.86942
Ram_Mandir_63.jpg,18.51121,73.86935
Ram_Mandir_64.jpg,18.5112,73.86938
Ram_Mandir_65.jpg,18.51121,73.86951
Ram_Mandir_66.jpg,18.51121,73.86938
Ram_Mandir_67.jpg,18.5112,73.86941
Ram_Mandir_68.jpg,18.5112,73.86937
Ram_Mandir_69.jpg,18.51121,73.86941
Ram_Mandir_7.jpg,18.5112,73.86941
Ram_Mandir_70.jpg,18.51121,73.86941
Ram_Mandir_71.jpg,18.51122,73.86937
Ram_Mandir_72.jpg,18.51121,73.86937
Ram_Mandir_73.jpg,18.51121,73.86948
Ram_Mandir_74.jpg,18.51119,73.86944
Ram_Mandir_75.jpg,18.5112,73.8694
Ram_Mandir_76.jpg,18.51119,73.86949
Ram_Mandir_77.jpg,18.51122,73.8695
Ram_Mandir_78.jpg,18.51122,73.86943
Ram_Mandir_79.jpg,18.5112,73.8694
Ram_Mandir_8.jpg,18.5112,73.86948
Ram_Mandir_80.jpg,18.51119,73.86944
Ram_Mandir_81.jpg,18.5112,73.86943
Ram_Mandir_82.jpg,18.5112,73.86936
Ram_Mandir_83.jpg,18.5112,73.86939
Ram_Mandir_84.jpg,18.51119,73.86939
Ram_Mandir_85.jpg,18.5112,73.86945
Ram_Mandir_86.jpg,18.5112,73.86935
Ram_Mandir_87.jpg,18.51122,73.86938
Ram_Mandir_88.jpg,18.51119,73.8695
Ram_Mandir_89.jpg,18.51122,73.86936
Ram_Mandir_9.jpg,18.51121,73.86942
Ram_Mandir_90.jpg,18.51122,73.86938
Ram_Mandir_91.jpg,18.5112,73.86937
Ram_Mandir_92.jpg,18.51122,73.8694
Ram_Mandir_93.jpg,18.51121,73.86938
Ram_Mandir_94.jpg,18.51122,73.8694
Ram_Mandir_95.jpg,18.51121,73.86936
Ram_Mandir_96.jpg,18.51119,73.86944
Ram_Mandir_97.jpg,18.51122,73.86936
Ram_Mandir_98.jpg,18.51122,73.86946
Ram_Mandir_99.jpg,18.51119,73.86939
Shanivar_Wada_1.jpg,18.51929,73.85541
Shanivar_Wada_10.jpg,18.51931,73.85567
Shanivar_Wada_100.jpg,18.51941,73.8554
Shanivar_Wada_101.jpg,18.51937,73.85571
Shanivar_Wada_102.jpg,18.51929,73.85534
Shanivar_Wada_103.jpg,18.51939,73.85534
Shanivar_Wada_104.jpg,18.5194,73.85582
Shanivar_Wada_105.jpg,18.51935,73.85515
Shanivar_Wada_106.jpg,18.51932,73.85602
Shanivar_Wada_107.jpg,18.51942,73.85498
Shanivar_Wada_108.jpg,18.51938,73.85603
Shanivar_Wada_109.jpg,18.51931,73.85547
Shanivar_Wada_11.jpg,18.51935,73.85479
Shanivar_Wada_110.jpg,18.51934,73.85487
Shanivar_Wada_111.jpg,18.51931,73.85511
Shanivar_Wada_112.jpg,18.51941,73.85559
Shanivar_Wada_113.jpg,18.51938,73.85567
Shanivar_Wada_114.jpg,18.51945,73.85513
Shanivar_Wada_115.jpg,18.51931,73.85559
Shanivar_Wada_116.jpg,18.51935,73.85499
Shanivar_Wada_117.jpg,18.51934,73.85532
Shanivar_Wada_118.jpg,18.51941,73.85509
Shanivar_Wada_119.jpg,18.51931,73.85475
Shanivar_Wada_12.jpg,18.51945,73.85496
Shanivar_Wada_120.jpg,18.5194,73.85495
Shanivar_Wada_121.jpg,18.51937,73.85567
Shanivar_Wada_122.jpg,18.51949,73.85608
Shanivar_Wada_123.jpg,18.51938,73.8553
Shanivar_Wada_124.jpg,18.51938,73.85586
Shanivar_Wada_125.jpg,18.51934,73.85482
Shanivar_Wada_126.jpg,18.5193,73.85606
Shanivar_Wada_127.jpg,18.51935,73.85472
Shanivar_Wada_128.jpg,18.51944,73.85575
Shanivar_Wada_129.jpg,18.51947,73.85568
Shanivar_Wada_13.jpg,18.51945,73.85579
Shanivar_Wada_130.jpg,18.51947,73.85599
Shanivar_Wada_131.jpg,18.51951,73.85462
Shanivar_Wada_132.jpg,18.51942,73.85532
Shanivar_Wada_133.jpg,18.51929,73.85533
Shanivar_Wada_134.jpg,18.51949,73.85578
Shanivar_Wada_135.jpg,18.51947,73.85512
Shanivar_Wada_136.jpg,18.5193,73.85498
Shanivar_Wada_137.jpg,18.51948,73.85552
Shanivar_Wada_138.jpg,18.5195,73.85574
Shanivar_Wada_139.jpg,18.5194,73.85594
Shanivar_Wada_14.jpg,18.51938,73.85486
Shanivar_Wada_140.jpg,18.51944,73.8558
Shanivar_Wada_141.jpg,18.5193,73.85562
Shanivar_Wada_142.jpg,18.5193,73.85519
Shanivar_Wada_143.jpg,18.51932,73.85466
Shanivar_Wada_144.jpg,18.51938,73.85536
Shanivar_Wada_145.jpg,18.5195,73.85595
Shanivar_Wada_146.jpg,18.51948,73.85502
Shanivar_Wada_147.jpg,18.51934,73.8552
Shanivar_Wada_148.jpg,18.51935,73.85574
Shanivar_Wada_149.jpg,18.51934,73.85581
Shanivar_Wada_15.jpg,18.51951,73.85572
Shanivar_Wada_150.jpg,18.51948,73.85482
Shanivar_Wada_151.jpg,18.51935,73.8549
Shanivar_Wada_152.jpg,18.51949,73.85588
Shanivar_Wada_153.jpg,18.51948,73.85467
Shanivar_Wada_154.jpg,18.51941,73.85525
Shanivar_Wada_155.jpg,18.51947,73.85525
Shanivar_Wada_156.jpg,18.51932,73.85488
Shanivar_Wada_157.jpg,18.51931,73.85606
Shanivar_Wada_158.jpg,18.5194,73.85552
Shanivar_Wada_159.jpg,18.51938,73.85608
Shanivar_Wada_16.jpg,18.51929,73.85486
Shanivar_Wada_160.jpg,18.51946,73.85479
Shanivar_Wada_161.jpg,18.51936,73.85551
Shanivar_Wada_162.jpg,18.51936,73.8559
Shanivar_Wada_163.jpg,18.51931,73.85546
Shanivar_Wada_164.jpg,18.51948,73.85463
Shanivar_Wada_165.jpg,18.51929,73.8556
Shanivar_Wada_166.jpg,18.51936,73.85536
Shanivar_Wada_167.jpg,18.51949,73.85518
Shanivar_Wada_168.jpg,18.51945,73.85567
Shanivar_Wada_169.jpg,18.5195,73.85466
Shanivar_Wada_17.jpg,18.5193,73.8559
Shanivar_Wada_170.jpg,18.51944,73.85462
Shanivar_Wada_171.jpg,18.51951,73.85545
Shanivar_Wada_172.jpg,18.51946,73.85478
Shanivar_Wada_173.jpg,18.51932,73.85565
Shanivar_Wada_174.jpg,18.51938,73.85496
Shanivar_Wada_175.jpg,18.51932,73.85506
Shanivar_Wada_176.jpg,18.51939,73.85507
Shanivar_Wada_177.jpg,18.51933,73.85478
Shanivar_Wada_178.jpg,18.5195,73.85575
Shanivar_Wada_179.jpg,18.5193,73.85527
Shanivar_Wada_18.jpg,18.51931,73.85507
Shanivar_Wada_180.jpg,18.51942,73.85587
Shanivar_Wada_181.jpg,18.51929,73.85572
Shanivar_Wada_182.jpg,18.51936,73.85513
Shanivar_Wada_183.jpg,18.51949,73.85598
Shanivar_Wada_184.jpg,18.51937,73.8555
Shanivar_Wada_185.jpg,18.51933,73.85597
Shanivar_Wada_186.jpg,18.51943,73.85585
Shanivar_Wada_187.jpg,18.51932,73.85595
Shanivar_Wada_188.jpg,18.51931,73.85522
Shanivar_Wada_189.jpg,18.5194,73.85566
Shanivar_Wada_19.jpg,18.51947,73.85609
Shanivar_Wada_190.jpg,18.51943,73.85583
Shanivar_Wada_191.jpg,18.51948,73.85466
Shanivar_Wada_192.jpg,18.51935,73.85468
Shanivar_Wada_193.jpg,18.5193,73.8558
Shanivar_Wada_194.jpg,18.51946,73.85504
Shanivar_Wada_195.jpg,18.51945,73.85546
Shanivar_Wada_196.jpg,18.51946,73.85541
Shanivar_Wada_197.jpg,18.51943,73.8555
Shanivar_Wada_198.jpg,18.51929,73.85477
Shanivar_Wada_199.jpg,18.51941,73.85569
Shanivar_Wada_2.jpg,18.51931,73.85553
Shanivar_Wada_20.jpg,18.51944,73.8547
Shanivar_Wada_200.jpg,18.51931,73.85527
